area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
4478,2,1,1,33,3,18.91,0,Furnished,3.0,32712724
2665,4,3,3,10,2,24.39,1,Semi-Furnished,4.7,23843276
2052,4,3,2,28,3,17.13,1,Furnished,3.4,20108982
4783,1,4,1,23,3,16.66,1,Semi-Furnished,3.4,35476781
3120,4,1,1,8,2,29.2,0,Semi-Furnished,2.9,25174305
1755,3,4,3,17,1,1.24,1,Semi-Furnished,4.3,18794352
1437,2,5,4,18,2,20.92,1,Semi-Furnished,4.7,15284699
3781,4,1,3,4,2,18.85,0,Furnished,4.8,30133064
1457,5,4,1,12,2,13.51,1,Furnished,4.3,19053783
3960,2,4,4,3,2,29.9,0,Semi-Furnished,3.9,30212579
1641,1,5,1,20,2,29.57,0,Unfurnished,4.1,14277517
1270,5,5,1,15,1,6.55,0,Semi-Furnished,3.6,15753919
4311,3,4,3,13,1,32.07,0,Furnished,2.6,32553095
2004,4,3,3,12,1,27.7,0,Semi-Furnished,4.2,18418363
2373,5,4,4,28,2,15.27,0,Semi-Furnished,4.6,22599214
870,4,2,3,12,2,22.81,0,Unfurnished,3.2,10707224
4984,6,1,4,3,3,23.45,1,Unfurnished,4.5,40355752
1466,3,4,4,32,2,2.58,0,Furnished,2.8,14814435
644,4,2,1,17,0,15.34,1,Unfurnished,4.4,9136555
4289,5,2,3,16,2,5.95,0,Unfurnished,3.1,33766084
2428,4,4,3,12,0,12.57,1,Furnished,3.9,23041428
3938,2,5,3,1,2,19.46,1,Semi-Furnished,4.5,31061981
2983,6,5,3,10,1,17.92,0,Furnished,3.3,28087533
1213,1,3,2,33,0,27.61,1,Unfurnished,3.4,10126620
3893,6,2,3,0,3,7.83,1,Unfurnished,3.9,34023987
2146,2,5,3,0,3,26.89,0,Furnished,4.5,20331186
1726,6,1,1,7,3,29.63,1,Semi-Furnished,3.5,18153594
1243,3,4,4,18,0,16.51,0,Unfurnished,3.2,12622551
4247,1,1,4,7,1,29.51,0,Furnished,3.2,30251507
1458,4,3,1,7,2,12.27,1,Semi-Furnished,3.6,16239741
4339,3,2,1,14,3,27.61,0,Unfurnished,4.6,33107420
3490,3,5,2,23,2,17.64,0,Semi-Furnished,3.5,29563282
1590,1,3,1,10,2,19.19,0,Semi-Furnished,2.9,13411263
2822,5,3,1,30,0,18.64,1,Furnished,2.5,25000813
2232,1,3,4,6,2,8.18,0,Semi-Furnished,4.3,18704269
3093,2,4,1,23,0,23.18,0,Unfurnished,4.0,23366169
4824,2,4,3,24,2,33.67,0,Semi-Furnished,2.6,34470890
1505,3,5,2,21,2,7.42,1,Unfurnished,3.2,16204684
2089,2,2,4,10,1,10.39,1,Unfurnished,3.4,17596646
697,5,5,1,8,2,11.91,0,Furnished,4.5,13125665
3207,5,5,2,11,2,24.56,1,Furnished,4.8,30153264
1595,3,4,2,12,3,30.93,1,Furnished,4.9,17308452
3547,5,5,3,15,1,28.42,1,Semi-Furnished,3.7,31677417
1664,4,5,1,2,3,29.71,1,Furnished,4.3,18980962
1934,6,1,4,29,0,17.54,0,Semi-Furnished,3.1,18227126
1894,4,5,1,14,0,10.79,0,Unfurnished,4.7,18779426
1262,1,4,3,26,3,28.12,1,Semi-Furnished,3.4,11017566
4286,1,5,1,21,3,29.73,0,Furnished,4.5,32994859
2635,5,4,4,10,1,17.92,0,Furnished,4.8,25398413
3309,5,1,3,18,2,28.54,0,Semi-Furnished,3.5,27138819
3267,1,4,1,12,2,25.44,1,Furnished,3.7,26357942
3352,2,1,2,17,0,22.87,0,Furnished,2.6,24718082
575,6,5,1,3,1,12.57,1,Unfurnished,3.8,12598463
540,1,2,4,20,1,4.52,0,Furnished,2.7,6426035
3101,4,4,4,12,2,23.43,1,Unfurnished,4.8,27263790
3404,4,3,1,27,0,29.04,0,Semi-Furnished,3.3,27429307
4741,2,1,4,22,1,23.78,1,Semi-Furnished,4.7,34444392
4661,5,2,3,22,3,15.0,0,Furnished,4.2,37882689
2948,3,4,4,4,3,27.01,1,Furnished,3.7,26011164
3951,5,4,2,12,3,31.13,0,Semi-Furnished,4.9,33168390
4630,1,1,3,17,1,16.79,0,Furnished,4.0,31965434
4757,5,1,4,11,3,28.69,1,Unfurnished,3.9,36681148
2376,4,4,4,32,0,20.41,0,Semi-Furnished,3.8,21104246
3007,2,3,1,9,1,16.09,1,Furnished,2.8,24477974
3257,2,4,2,4,2,17.6,0,Furnished,3.5,26028259
4952,6,2,2,9,1,32.95,0,Unfurnished,4.4,38832465
531,5,5,4,27,1,31.39,1,Semi-Furnished,4.6,11940628
1112,6,4,1,28,3,5.05,1,Unfurnished,4.1,16749789
449,6,1,1,14,1,7.56,1,Furnished,2.6,10942411
1771,3,4,2,3,2,29.23,0,Semi-Furnished,3.1,17054938
1637,5,5,1,13,1,30.52,1,Semi-Furnished,3.4,17483037
4119,4,3,2,8,2,19.79,0,Unfurnished,5.0,33461233
1823,2,5,4,5,2,22.43,0,Unfurnished,4.0,17593326
4508,5,3,3,7,3,21.56,1,Unfurnished,3.2,35901495
3308,4,2,4,26,3,6.35,1,Unfurnished,4.3,27478506
3812,6,2,1,4,0,31.65,0,Furnished,4.9,31847041
4921,6,5,4,18,0,34.01,1,Unfurnished,2.8,38852085
2339,1,1,1,31,2,4.16,0,Semi-Furnished,3.6,18264003
1557,5,5,2,18,3,1.61,1,Unfurnished,3.3,20196043
3253,6,3,1,1,2,23.94,1,Unfurnished,3.4,29240775
1503,3,5,2,20,0,24.01,0,Furnished,4.7,16080426
3507,3,2,1,34,1,23.74,0,Semi-Furnished,2.5,25918840
1729,2,1,1,32,0,8.06,0,Unfurnished,3.9,13441259
3139,5,4,2,29,0,5.04,0,Semi-Furnished,4.5,28828752
698,5,1,1,4,1,8.89,1,Unfurnished,3.7,10979236
897,1,2,2,34,1,5.98,0,Semi-Furnished,4.0,7959801
3341,4,5,2,16,3,5.55,0,Unfurnished,3.9,29142237
2324,5,1,3,12,2,28.93,0,Unfurnished,2.6,19664811
3614,4,4,2,30,0,24.37,1,Semi-Furnished,4.5,29031494
2121,4,4,4,19,1,23.01,0,Unfurnished,3.7,18479155
2113,4,2,4,5,2,16.01,0,Unfurnished,2.9,19541881
2121,5,2,1,29,2,14.83,1,Furnished,3.2,21560703
2842,6,5,3,14,1,8.17,1,Semi-Furnished,3.8,28451971
1474,6,3,2,2,1,29.53,1,Unfurnished,4.2,16499503
2890,4,1,1,24,2,2.33,0,Semi-Furnished,4.5,23772537
4553,2,3,2,4,1,12.5,0,Semi-Furnished,2.9,33671847
3814,1,5,1,29,1,29.49,1,Unfurnished,3.7,28557486
4281,5,2,1,14,0,15.43,0,Furnished,4.1,33221881
1437,1,3,4,20,2,21.33,1,Semi-Furnished,2.9,12651008
1976,4,3,3,10,0,13.59,0,Semi-Furnished,4.1,19089845
4963,3,3,2,22,2,8.68,1,Semi-Furnished,3.9,38866090
2172,1,4,1,18,1,2.96,0,Unfurnished,4.9,19482177
2719,5,5,3,24,2,21.24,0,Furnished,2.7,25063823
3518,3,1,4,6,2,23.07,0,Unfurnished,4.8,27791042
3292,4,3,4,27,0,18.65,1,Furnished,4.8,28505665
2607,6,3,4,21,2,10.37,1,Unfurnished,4.4,26018297
3487,3,2,2,20,1,6.0,1,Furnished,5.0,28702319
4933,3,4,3,25,3,20.7,0,Semi-Furnished,4.6,38196085
818,5,5,2,2,1,31.72,1,Furnished,2.7,12840954
3186,1,1,3,22,3,34.57,0,Furnished,3.6,22663632
1466,3,1,2,2,2,24.2,0,Furnished,4.3,14803645
4621,4,3,4,21,3,6.24,0,Semi-Furnished,2.9,36713165
1365,2,2,4,23,2,10.04,1,Semi-Furnished,2.6,13450889
3310,1,3,1,6,0,34.57,0,Semi-Furnished,2.9,23574744
866,2,4,2,7,3,8.0,1,Semi-Furnished,3.3,12362008
2582,2,1,2,8,1,26.07,1,Unfurnished,4.2,20650168
1559,6,3,1,6,2,1.81,0,Furnished,4.8,19574002
4490,2,5,1,33,3,31.0,0,Unfurnished,4.7,33953667
502,3,4,2,16,3,17.12,0,Furnished,3.3,10312530
4037,3,1,4,18,3,28.59,0,Unfurnished,3.2,29881024
4631,6,5,2,32,0,27.69,0,Semi-Furnished,3.2,37719954
1475,6,4,2,22,3,20.29,1,Unfurnished,4.7,18354094
3817,5,1,3,19,2,12.42,1,Semi-Furnished,4.0,31972765
3152,5,3,4,13,2,20.04,1,Furnished,4.8,27670471
4865,6,2,4,3,2,4.81,0,Semi-Furnished,2.7,38735211
3631,4,4,2,10,3,24.96,1,Semi-Furnished,3.7,31479206
4385,4,2,4,5,3,19.7,0,Furnished,3.5,34731843
648,6,3,4,24,3,31.5,1,Unfurnished,2.6,11119444
4234,1,5,3,5,2,1.96,1,Furnished,2.8,33639525
3469,5,5,3,5,3,28.63,0,Unfurnished,4.3,29645012
2121,1,3,2,9,1,16.92,0,Furnished,4.8,18419606
3860,6,1,4,9,3,1.57,0,Semi-Furnished,2.5,32341299
1342,3,2,3,27,2,33.16,1,Furnished,2.9,12963891
2889,3,1,4,26,3,27.1,0,Semi-Furnished,2.9,22093213
3429,3,3,2,17,2,22.26,1,Semi-Furnished,2.9,27845065
2010,6,3,1,11,0,4.28,0,Unfurnished,2.9,19436195
3492,5,4,3,23,2,31.58,1,Furnished,2.7,29189082
1149,3,4,1,8,3,34.46,1,Unfurnished,3.3,13245624
3462,5,4,3,11,1,17.71,0,Semi-Furnished,2.5,29855594
779,6,2,3,3,2,4.63,1,Unfurnished,3.5,13644088
3618,1,4,2,33,3,4.41,0,Semi-Furnished,2.7,27593420
4080,1,1,4,13,2,29.47,1,Semi-Furnished,3.3,29587073
3409,4,3,1,2,1,2.04,1,Unfurnished,3.1,29566144
1222,2,5,4,14,2,10.61,1,Furnished,4.7,15638749
3299,5,4,4,0,3,22.38,1,Semi-Furnished,4.1,30475264
4722,2,5,3,6,3,6.62,1,Unfurnished,3.9,36976705
4028,5,1,2,1,0,3.3,1,Furnished,2.7,32807019
3612,5,5,3,19,0,13.83,1,Unfurnished,4.3,31770940
4309,5,1,1,13,3,21.7,0,Semi-Furnished,3.2,34179113
3736,3,5,3,1,0,24.37,1,Unfurnished,3.3,30504262
3141,5,3,2,12,1,17.03,0,Semi-Furnished,2.5,25815651
4856,6,2,3,8,1,15.01,0,Unfurnished,4.0,38484904
1191,5,3,1,17,2,27.21,0,Unfurnished,4.0,14085929
904,4,2,1,10,3,25.51,1,Semi-Furnished,2.5,11702652
1438,4,1,4,31,2,9.73,0,Semi-Furnished,4.4,14287803
441,5,1,3,1,0,33.89,1,Semi-Furnished,3.0,7751273
2080,1,1,2,23,1,20.93,0,Semi-Furnished,4.2,16121965
4967,4,4,2,30,2,16.24,1,Furnished,4.0,39691265
2094,6,2,3,21,3,16.87,1,Unfurnished,4.9,22256340
3785,4,1,2,13,3,14.22,1,Semi-Furnished,2.9,30671051
1090,2,1,3,32,1,13.2,0,Semi-Furnished,3.7,9443352
3322,1,5,2,19,2,8.31,1,Furnished,4.6,28346892
1324,5,3,2,9,3,8.94,1,Furnished,4.8,18628569
1415,2,4,4,18,3,2.24,1,Furnished,2.6,15513734
928,2,1,2,12,1,27.32,1,Semi-Furnished,4.0,9520512
3180,2,4,2,9,0,9.73,1,Unfurnished,4.1,25806553
1632,6,2,4,16,1,25.08,0,Furnished,3.3,17847298
4135,1,4,3,32,2,25.79,1,Semi-Furnished,4.3,31142885
1312,6,4,2,9,0,16.19,0,Unfurnished,3.3,14524468
4906,3,4,2,17,2,24.72,1,Unfurnished,3.3,36695028
1351,5,1,2,22,1,4.6,1,Unfurnished,3.9,15148707
3142,5,5,3,5,0,9.37,0,Furnished,3.3,29432863
1845,2,2,2,28,3,24.23,0,Furnished,3.5,15259078
3917,6,3,4,29,3,12.22,0,Unfurnished,4.4,33205764
1589,2,1,3,0,1,28.41,0,Unfurnished,2.9,13174972
3899,2,1,4,6,2,2.86,0,Unfurnished,3.6,29106243
3784,1,5,3,22,2,21.09,0,Unfurnished,4.7,29128388
3602,5,1,2,16,3,1.11,0,Unfurnished,4.3,30871552
546,1,2,1,0,3,29.74,1,Unfurnished,3.0,6944777
4938,5,3,2,2,3,21.62,0,Furnished,3.1,38738773
4733,6,5,3,3,1,25.77,1,Furnished,3.4,40069788
4986,6,2,2,12,3,2.77,1,Furnished,4.2,41773177
2075,5,1,1,1,2,22.08,0,Semi-Furnished,2.7,18364098
1119,6,2,2,10,0,18.83,1,Semi-Furnished,3.4,14992917
1886,3,3,1,13,1,5.77,1,Unfurnished,4.6,18480056
3194,5,3,1,34,2,11.63,1,Semi-Furnished,5.0,28516842
3791,3,5,3,9,3,19.7,1,Semi-Furnished,4.3,32764498
3905,1,2,1,10,2,14.07,0,Semi-Furnished,2.8,28178437
4961,4,4,3,32,1,3.41,0,Furnished,3.2,38577448
980,4,1,4,17,0,15.56,0,Furnished,3.0,11573012
2240,6,5,4,10,2,25.38,1,Semi-Furnished,3.3,23993219
3090,5,4,1,5,2,22.9,1,Furnished,4.8,29743135
978,1,4,4,26,3,12.02,1,Furnished,2.9,11731596
2245,5,3,1,32,0,25.42,0,Furnished,3.9,20428594
2863,6,1,4,28,0,9.81,0,Unfurnished,4.1,23939251
2249,6,3,1,14,0,19.98,0,Semi-Furnished,4.6,21922768
4636,1,4,2,2,3,1.85,1,Furnished,4.5,36804889
2247,3,5,4,19,3,26.49,0,Furnished,2.6,20362604
2100,4,5,4,10,3,31.41,0,Semi-Furnished,3.6,20138195
819,6,1,3,28,0,9.71,1,Unfurnished,4.2,12472874
2173,3,2,4,15,0,28.91,0,Unfurnished,4.6,17753034
1872,4,4,1,31,1,28.59,1,Semi-Furnished,3.5,18282868
535,6,2,2,16,2,15.93,1,Furnished,3.7,11407675
2956,5,2,3,5,1,32.95,0,Unfurnished,4.7,23805083
3032,4,4,3,26,0,7.66,0,Semi-Furnished,3.3,24648434
3755,5,3,3,16,1,17.32,0,Furnished,2.7,30416889
4286,2,2,1,6,1,4.32,1,Furnished,4.8,33594984
4306,3,1,4,22,3,14.99,1,Furnished,2.8,33156335
3136,5,2,2,12,0,6.32,1,Furnished,4.7,28225594
3057,4,2,2,34,1,14.26,0,Semi-Furnished,3.2,25409912
613,6,2,3,23,1,14.84,0,Furnished,3.1,10658409
3768,2,2,3,14,0,1.61,1,Furnished,2.9,29062048
4179,6,5,1,4,2,32.21,0,Unfurnished,3.5,34813262
3596,1,5,4,25,2,11.69,1,Semi-Furnished,2.8,28479157
893,1,5,3,8,0,10.41,0,Semi-Furnished,4.1,10657936
2659,4,3,1,25,1,16.47,0,Semi-Furnished,4.1,22912305
1369,1,5,4,23,0,32.48,1,Semi-Furnished,2.9,12414098
1252,6,4,3,19,0,13.43,0,Furnished,3.7,16119992
1851,5,5,2,31,2,6.7,0,Furnished,3.1,19846413
3897,5,4,3,13,3,15.64,0,Semi-Furnished,3.3,33147576
3602,1,5,4,31,2,10.9,1,Semi-Furnished,3.2,28856662
3525,1,3,2,29,2,9.44,1,Semi-Furnished,5.0,27427272
4292,3,4,2,19,3,23.01,1,Unfurnished,2.8,33699036
4693,5,5,4,2,2,16.37,1,Semi-Furnished,3.0,38505259
2882,6,3,1,4,1,12.39,1,Semi-Furnished,4.0,27869100
3271,1,4,2,1,0,12.54,1,Furnished,4.8,27242717
3356,2,2,2,8,0,28.68,0,Furnished,4.7,26070013
1777,6,3,2,23,1,16.87,0,Furnished,4.7,18966771
999,4,3,2,25,1,8.05,1,Furnished,2.5,12000494
3737,5,2,4,19,3,3.1,0,Furnished,4.3,32118428
2755,2,4,4,34,3,21.83,1,Furnished,3.1,23751565
1130,5,3,1,29,3,28.95,0,Furnished,3.5,13752870
1401,3,1,3,32,2,16.37,0,Unfurnished,5.0,13915824
1216,3,2,3,14,0,28.4,0,Semi-Furnished,2.9,10992060
3723,3,2,4,10,1,18.73,1,Unfurnished,2.7,28261474
2363,3,3,4,7,0,12.93,0,Unfurnished,3.1,19468370
3758,6,4,3,10,2,22.96,0,Unfurnished,2.5,31975225
1971,5,5,3,7,0,4.51,1,Furnished,4.1,22571713
2178,3,2,1,20,0,27.15,0,Unfurnished,2.7,17822100
554,4,5,4,19,0,24.99,1,Unfurnished,2.8,8734639
789,5,4,2,8,1,23.59,0,Unfurnished,3.5,12412427
533,5,2,4,27,1,4.94,1,Semi-Furnished,3.1,10507889
1717,6,3,3,3,3,23.78,0,Semi-Furnished,4.6,19409187
423,1,2,1,7,0,8.27,1,Furnished,4.9,7186827
3681,5,5,4,26,1,9.31,0,Semi-Furnished,3.9,31709496
4401,1,5,2,24,1,2.45,0,Semi-Furnished,4.5,34062386
3085,3,2,2,24,1,5.56,1,Furnished,3.7,25852318
3697,1,2,4,17,3,2.32,1,Furnished,4.3,29842758
2304,1,3,1,13,3,17.73,1,Furnished,5.0,20994806
2322,2,2,1,7,0,5.49,1,Semi-Furnished,2.5,18864641
2534,6,4,1,26,3,31.47,0,Unfurnished,3.3,23488348
3077,1,2,1,21,0,7.26,1,Unfurnished,3.5,22759363
4780,4,3,4,29,1,28.99,1,Semi-Furnished,4.0,36233425
472,2,2,1,18,1,10.85,1,Semi-Furnished,2.8,6971195
1970,5,1,1,2,1,27.79,1,Semi-Furnished,4.7,19590338
3217,6,5,4,32,0,20.09,1,Unfurnished,2.9,28072357
3529,1,5,1,21,3,24.65,1,Furnished,4.2,29166031
2473,4,5,2,14,0,13.1,0,Furnished,3.6,22920423
4582,5,1,2,6,0,30.2,0,Unfurnished,4.2,34218693
2909,1,2,2,2,3,23.87,1,Furnished,2.6,22568629
1120,6,4,2,33,0,7.93,0,Unfurnished,4.6,15807181
4588,2,3,4,5,1,30.24,1,Furnished,2.9,34273967
1137,3,2,2,30,1,5.3,1,Semi-Furnished,3.4,11641339
4940,3,2,4,31,3,8.15,0,Furnished,3.4,36617908
983,3,2,3,30,2,33.93,0,Semi-Furnished,4.6,10936818
4954,2,2,1,11,1,29.9,1,Furnished,3.6,36385126
1640,5,3,4,34,3,17.16,1,Furnished,3.4,18724623
2830,6,2,1,10,0,2.86,1,Furnished,4.6,27517934
717,3,5,1,13,1,13.59,0,Furnished,3.4,10980307
3371,4,2,4,9,2,17.23,1,Furnished,3.0,28244303
2103,6,4,2,29,1,34.9,0,Unfurnished,4.0,20765639
2503,1,2,1,34,1,7.15,1,Semi-Furnished,3.5,20146789
3887,2,3,3,30,3,29.52,0,Unfurnished,4.7,28850750
1787,4,5,1,1,0,27.02,0,Furnished,4.1,18169425
4706,2,1,1,34,1,28.84,0,Furnished,2.7,33592991
1960,4,3,3,8,3,4.99,0,Unfurnished,3.2,18728238
3019,4,2,4,9,1,24.86,1,Unfurnished,3.5,25270653
2024,5,4,4,20,2,1.25,1,Unfurnished,4.4,21939945
3891,6,5,4,23,1,8.72,0,Unfurnished,3.3,32933636
591,2,3,1,1,2,21.98,1,Semi-Furnished,3.0,8583614
2456,2,5,1,23,1,3.12,1,Semi-Furnished,3.4,22408936
4723,4,3,4,4,3,13.03,0,Semi-Furnished,4.9,37983826
3797,6,3,1,16,3,23.41,1,Furnished,4.4,33950028
407,3,5,3,26,2,18.25,0,Unfurnished,3.3,7149872
1145,5,1,3,29,1,19.68,0,Unfurnished,4.3,11785581
4632,3,3,3,24,3,12.03,1,Furnished,3.2,36624470
2656,2,5,2,11,0,14.71,0,Furnished,3.7,22577818
1029,4,4,4,4,2,19.3,1,Semi-Furnished,3.4,13796445
1504,4,5,4,33,0,21.04,0,Unfurnished,4.3,15313665
1442,5,2,3,17,2,31.91,0,Unfurnished,3.2,14190500
549,5,3,4,31,2,31.02,0,Unfurnished,4.9,9679086
3552,5,5,4,17,2,32.07,1,Furnished,4.4,31425727
4756,3,1,4,13,3,26.18,0,Unfurnished,2.7,33765176
1730,3,1,4,34,0,21.36,0,Unfurnished,3.7,14803254
4430,2,4,4,8,3,34.98,0,Furnished,4.3,34575624
2314,6,3,1,26,0,33.81,0,Unfurnished,3.1,19591456
4166,3,3,2,17,0,25.14,0,Semi-Furnished,3.7,31643224
2734,1,4,1,12,2,12.69,1,Unfurnished,4.4,21760194
609,5,3,3,0,0,2.1,1,Furnished,3.4,11914508
3708,1,5,3,14,1,14.83,1,Semi-Furnished,3.9,29182338
2296,3,1,2,23,0,6.83,1,Unfurnished,3.4,18431447
3666,6,5,3,25,2,24.76,1,Furnished,3.2,33272748
4317,2,3,1,31,0,10.45,0,Semi-Furnished,2.7,32087436
1236,1,2,3,31,0,18.61,0,Unfurnished,3.9,9522212
2796,6,2,3,12,3,20.65,1,Furnished,3.0,27125520
2888,3,4,1,7,3,28.11,1,Semi-Furnished,3.1,25253150
3773,6,2,2,10,2,12.43,1,Unfurnished,3.3,32248117
4948,4,2,1,17,2,2.69,0,Semi-Furnished,4.0,38124747
563,6,2,1,0,1,22.47,0,Unfurnished,4.6,11177024
1414,3,2,2,23,2,27.8,1,Furnished,3.8,14438370
1907,2,4,1,27,0,7.31,1,Semi-Furnished,4.0,18840882
4646,4,2,3,2,2,9.42,1,Semi-Furnished,3.8,37125088
672,2,4,3,18,2,2.31,0,Unfurnished,2.8,8686506
4419,3,4,4,23,3,32.26,1,Semi-Furnished,2.7,35266743
2562,4,3,2,18,3,23.93,1,Unfurnished,4.1,23532182
1191,6,5,4,14,1,2.22,0,Unfurnished,4.3,16933939
1123,2,4,2,21,1,30.87,0,Unfurnished,3.7,10451173
2558,3,1,4,28,2,16.47,0,Semi-Furnished,4.9,21073955
4007,2,3,3,20,2,21.28,0,Furnished,4.5,31768734
2194,6,4,1,15,3,22.69,0,Semi-Furnished,3.0,22065452
530,3,4,1,4,0,18.68,0,Furnished,3.5,9192041
2213,4,3,3,21,0,18.05,1,Semi-Furnished,2.5,20062930
3068,5,3,4,7,3,16.28,0,Semi-Furnished,4.4,28087619
4164,4,2,4,14,3,11.79,0,Furnished,3.9,34138044
2506,2,2,4,4,3,5.69,0,Furnished,4.0,22660565
4530,3,1,3,21,3,7.28,0,Semi-Furnished,3.8,33852958
3196,1,2,1,12,2,3.1,1,Furnished,2.8,25351584
4081,5,4,2,33,2,33.61,1,Unfurnished,3.8,34313383
950,2,4,1,6,1,1.74,0,Semi-Furnished,3.3,11667499
4471,1,1,2,25,1,10.93,1,Semi-Furnished,3.8,32483164
576,5,3,3,28,1,6.15,1,Furnished,4.9,11689905
4284,4,1,2,3,0,23.7,1,Semi-Furnished,2.7,32636247
824,5,3,3,3,1,33.62,1,Furnished,4.3,12861106
4477,6,3,1,6,2,24.4,1,Semi-Furnished,3.8,37485473
1272,4,1,3,23,0,7.05,1,Semi-Furnished,3.4,13094072
3930,1,2,2,34,1,16.38,0,Furnished,4.8,28720439
2040,5,3,1,16,1,17.32,0,Semi-Furnished,3.6,21091057
1061,2,1,2,30,3,32.65,0,Unfurnished,4.6,9659346
2893,1,3,2,7,0,24.99,0,Semi-Furnished,4.7,22037121
4156,1,2,2,14,0,28.7,1,Unfurnished,4.2,29067170
4492,1,1,3,19,3,13.03,1,Semi-Furnished,4.3,32674905
1671,3,4,4,11,3,12.33,1,Unfurnished,4.5,18103626
4204,6,1,1,11,3,14.65,1,Semi-Furnished,4.3,35747133
4391,5,2,2,6,3,5.1,1,Semi-Furnished,3.1,36901225
2457,1,1,4,27,1,29.83,0,Furnished,5.0,18016602
1297,6,2,1,27,3,20.22,1,Unfurnished,4.8,16087544
3240,6,4,2,4,1,33.59,0,Semi-Furnished,4.8,29319266
2440,4,1,4,18,1,11.01,0,Furnished,3.3,20649663
1106,6,4,2,7,3,7.91,0,Semi-Furnished,4.2,16413712
4682,3,4,4,8,2,18.53,1,Unfurnished,4.1,36819732
2346,3,2,4,27,0,15.12,1,Furnished,4.3,20864258
513,3,3,2,19,0,9.83,0,Semi-Furnished,4.6,8890092
4610,4,1,1,9,0,15.31,1,Unfurnished,3.6,34218747
888,5,5,2,26,0,33.36,0,Unfurnished,3.5,11979972
683,4,5,3,4,0,11.58,0,Semi-Furnished,3.7,12172884
2780,3,3,1,7,0,32.68,1,Unfurnished,3.9,22634175
4955,1,3,2,17,1,27.12,1,Unfurnished,3.9,34899701
3397,3,2,3,14,1,24.68,1,Furnished,3.8,27672168
1398,4,3,1,14,2,8.18,1,Semi-Furnished,4.1,16089638
3001,1,3,4,5,0,13.0,0,Semi-Furnished,3.8,22508859
3906,1,1,1,16,0,21.67,1,Unfurnished,4.6,28106707
4096,4,4,1,14,3,16.79,1,Semi-Furnished,4.3,34809762
3760,6,5,2,34,2,23.92,0,Semi-Furnished,3.7,33075077
2442,2,3,1,2,1,22.09,1,Furnished,3.5,21734763
3481,3,5,2,19,2,11.32,1,Furnished,4.4,30479066
1988,1,1,1,28,1,26.25,0,Furnished,3.6,14651367
1385,4,3,1,14,3,3.6,0,Furnished,4.9,16832017
889,5,3,1,26,2,22.46,1,Furnished,3.0,13138760
4068,5,5,2,13,3,14.84,1,Furnished,3.5,36442160
1547,1,1,2,26,3,28.73,1,Furnished,2.9,12836599
425,5,2,3,30,1,15.96,0,Furnished,3.2,8728651
1498,1,2,2,8,2,10.65,1,Unfurnished,4.9,13480240
2542,1,3,1,8,3,8.6,0,Semi-Furnished,3.6,20939274
4363,3,4,1,13,1,4.59,0,Furnished,3.2,34933614
620,3,3,3,20,1,11.9,1,Unfurnished,4.7,9985671
469,5,1,4,28,1,13.16,0,Semi-Furnished,4.3,8974118
4364,6,1,4,15,1,1.08,1,Furnished,2.6,34786133
3437,3,2,4,3,1,19.22,0,Unfurnished,4.5,26137240
3875,4,3,3,16,2,12.57,1,Semi-Furnished,4.3,31850023
3765,4,4,2,4,1,23.32,0,Unfurnished,4.1,30230960
1504,3,3,2,19,1,4.07,1,Semi-Furnished,3.3,14894848
4185,1,1,3,0,0,31.3,1,Furnished,3.6,30486218
3359,4,5,2,23,3,12.7,1,Semi-Furnished,3.6,29767018
1470,1,3,4,29,1,28.81,0,Furnished,3.2,12340444
3316,3,3,4,5,0,7.93,1,Unfurnished,4.1,27028479
2075,3,2,3,23,1,28.63,1,Semi-Furnished,2.6,16889131
3996,5,5,3,24,2,2.14,1,Unfurnished,3.6,34922322
3026,3,3,1,15,0,12.1,0,Unfurnished,2.9,24054475
2499,4,1,2,15,0,18.33,0,Furnished,3.0,21288713
3788,3,3,3,3,3,21.94,1,Furnished,4.6,31345061
4677,2,2,3,2,2,34.28,1,Semi-Furnished,4.6,34930750
1589,1,1,1,11,3,4.73,1,Unfurnished,4.8,14416698
926,6,4,1,4,0,30.28,1,Unfurnished,2.8,13122831
4000,3,1,4,17,3,2.03,1,Semi-Furnished,3.9,32413082
1104,3,4,1,22,2,32.06,1,Semi-Furnished,3.8,11930650
4898,6,4,2,26,0,16.97,1,Furnished,3.9,40063417
2679,3,4,3,15,2,8.26,1,Semi-Furnished,4.2,24202068
3147,5,1,4,12,0,6.96,0,Semi-Furnished,4.5,26052439
1897,1,2,2,8,1,32.93,0,Unfurnished,2.7,13765358
3215,6,4,3,11,0,2.79,0,Semi-Furnished,2.8,29014517
2582,5,4,3,16,2,30.82,0,Unfurnished,3.6,23950135
1408,2,5,3,22,0,27.29,1,Semi-Furnished,3.7,14441524
2339,1,1,1,3,2,3.22,1,Furnished,3.3,20037612
1002,3,1,4,14,3,34.16,0,Furnished,4.9,11796522
2889,4,3,3,4,0,13.58,1,Semi-Furnished,3.5,24823055
4067,2,1,2,24,1,3.55,1,Furnished,4.0,30824987
2581,4,1,4,26,3,29.2,0,Semi-Furnished,4.5,21318292
1182,5,1,4,21,2,4.4,0,Semi-Furnished,3.5,14037758
841,3,4,4,28,3,2.93,1,Furnished,3.4,12229274
3582,6,4,3,19,1,2.11,1,Unfurnished,4.2,32720405
2625,4,3,3,10,3,17.5,1,Furnished,4.5,25232888
