area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
4088,6,3,4,11,1,13.29,1,Semi-Furnished,4.9,35690972
2124,6,1,2,30,1,23.05,1,Semi-Furnished,3.6,19693731
3184,5,5,3,10,1,22.07,1,Furnished,4.4,29377241
4119,5,4,2,25,2,6.84,0,Semi-Furnished,3.5,33718488
2077,4,2,4,4,0,6.85,1,Unfurnished,4.9,19808072
848,3,2,3,6,3,8.26,1,Furnished,3.5,12192182
481,3,5,3,6,2,10.14,0,Unfurnished,4.5,10045920
1806,2,2,1,5,0,13.56,0,Unfurnished,4.5,15661064
1880,2,2,4,20,0,16.47,1,Unfurnished,2.9,15465997
1479,4,3,1,0,3,13.21,0,Furnished,4.6,17041138
3998,1,4,4,1,1,21.04,0,Semi-Furnished,4.3,30016290
4914,3,5,3,2,0,6.34,1,Semi-Furnished,2.9,38754419
4583,1,1,3,33,1,32.7,1,Semi-Furnished,3.1,31640345
4080,1,1,4,13,2,29.47,1,Semi-Furnished,3.3,29587073
3103,4,4,3,24,1,2.76,0,Unfurnished,2.5,25779952
4710,2,1,4,15,0,16.69,1,Semi-Furnished,4.0,34259016
4156,1,2,2,14,0,28.7,1,Unfurnished,4.2,29067170
2158,4,3,4,23,3,12.98,1,Semi-Furnished,3.4,20679992
2999,2,5,4,7,1,15.4,1,Unfurnished,3.3,25706621
2950,1,5,2,1,2,34.86,0,Furnished,4.3,22936186
4253,1,2,3,25,2,26.69,1,Furnished,3.3,31034753
3146,2,4,3,17,1,10.42,0,Semi-Furnished,2.7,24889894
2692,6,3,3,17,2,20.22,0,Furnished,3.9,25137013
1901,2,1,1,18,2,28.29,0,Unfurnished,4.5,14371073
4804,5,5,1,32,2,10.53,1,Furnished,4.0,40018414
630,5,5,4,31,1,3.59,0,Semi-Furnished,4.3,12422446
4650,4,4,4,24,1,12.21,0,Semi-Furnished,4.4,37043592
1598,4,3,4,26,0,31.01,0,Unfurnished,4.8,15050668
514,3,1,2,20,0,16.91,0,Semi-Furnished,4.5,7869461
1813,5,5,2,22,3,21.31,0,Semi-Furnished,3.6,19749183
4806,2,5,1,10,0,2.4,1,Furnished,3.2,36719342
1392,5,1,2,20,1,9.14,0,Semi-Furnished,2.5,14540197
2747,6,3,4,30,1,27.68,0,Furnished,3.5,25324409
1441,4,3,2,34,3,25.19,0,Unfurnished,3.0,14318067
411,6,3,4,34,1,4.77,1,Unfurnished,4.1,10308026
4076,4,5,3,15,1,28.9,1,Furnished,3.5,33982958
3465,6,2,3,30,1,19.08,1,Furnished,4.5,29987982
2436,4,5,1,12,2,9.5,1,Semi-Furnished,5.0,23915313
3446,2,4,4,18,3,6.29,1,Unfurnished,4.5,28309944
2750,6,4,3,9,0,6.83,1,Semi-Furnished,4.4,26883621
940,1,5,4,4,1,15.21,1,Unfurnished,3.7,11373655
3260,4,5,2,3,0,30.79,1,Semi-Furnished,3.5,28586175
476,5,1,3,11,1,13.5,0,Furnished,2.7,9081593
3467,1,3,2,25,0,23.14,1,Unfurnished,4.0,23976419
423,5,1,4,14,1,5.85,0,Unfurnished,3.3,8164898
1075,4,4,1,31,1,3.17,0,Semi-Furnished,3.7,12259022
2794,2,4,3,28,3,14.98,1,Unfurnished,3.8,23524999
4667,1,2,1,29,0,6.59,1,Furnished,3.8,34050138
3798,1,3,3,28,3,7.62,1,Semi-Furnished,3.5,29323923
3159,4,3,3,26,2,10.17,1,Semi-Furnished,3.5,28211876
888,6,4,3,14,1,3.09,1,Unfurnished,2.7,14277279
1885,4,1,1,27,2,28.23,0,Furnished,3.4,16309146
4059,4,5,3,15,2,19.43,1,Semi-Furnished,4.5,34339553
3635,3,3,2,9,0,14.84,1,Unfurnished,3.3,28529976
2819,2,5,4,33,1,12.26,0,Semi-Furnished,3.6,22697914
3895,6,4,3,11,0,1.03,1,Furnished,3.6,35193203
1156,2,2,3,24,1,30.56,0,Unfurnished,4.4,10887942
2924,4,4,2,7,2,26.9,1,Furnished,3.4,26301980
4650,3,5,1,31,3,25.86,1,Unfurnished,2.9,36984578
656,4,4,1,23,2,6.93,1,Unfurnished,2.6,10762841
2179,4,3,2,4,3,2.77,1,Unfurnished,4.4,22271819
2515,2,5,3,18,2,3.2,0,Furnished,3.6,22770189
3748,3,5,2,10,1,19.23,0,Unfurnished,3.6,30462321
1872,2,2,2,16,1,22.63,1,Furnished,3.3,17181501
658,4,3,4,27,2,34.94,0,Semi-Furnished,2.6,8691517
4475,5,1,4,23,2,18.76,1,Furnished,4.4,36153356
706,1,2,3,11,2,12.3,1,Furnished,4.4,10350900
1518,6,3,2,30,2,24.11,1,Unfurnished,4.9,17172463
3417,4,1,1,6,1,22.89,1,Semi-Furnished,3.6,28249320
4741,6,5,1,2,1,1.78,1,Semi-Furnished,2.9,40395139
3180,3,2,4,11,3,5.21,1,Unfurnished,3.5,26518020
2058,5,5,1,25,3,24.54,1,Semi-Furnished,3.5,21019940
586,6,5,2,2,1,3.8,1,Unfurnished,3.9,12965972
2197,6,5,4,28,0,28.41,1,Semi-Furnished,3.0,21901281
1324,3,3,4,20,2,31.87,0,Furnished,3.4,12900268
1184,4,1,3,28,3,7.8,1,Semi-Furnished,4.8,14499562
3844,4,3,4,28,0,18.19,0,Semi-Furnished,4.6,30681807
3596,1,5,4,25,2,11.69,1,Semi-Furnished,2.8,28479157
1760,3,2,1,15,0,18.71,0,Unfurnished,2.6,14505179
740,5,5,4,10,1,21.94,1,Unfurnished,3.9,12201314
962,1,1,4,25,2,1.4,1,Semi-Furnished,4.7,10596793
3399,3,3,3,29,2,31.44,0,Furnished,3.9,26761418
1593,4,1,3,22,2,13.55,1,Semi-Furnished,3.3,15911366
3510,1,3,4,8,1,7.52,1,Unfurnished,5.0,27931048
468,4,1,1,27,3,2.09,1,Semi-Furnished,2.5,9020064
2828,2,1,2,21,1,34.75,1,Unfurnished,2.7,20469967
3998,2,3,1,27,2,26.82,1,Semi-Furnished,2.6,31127234
2772,1,3,2,11,3,16.5,1,Semi-Furnished,2.7,22055846
4956,1,3,3,18,3,30.44,1,Semi-Furnished,3.8,35659027
1243,3,4,4,18,0,16.51,0,Unfurnished,3.2,12622551
973,5,1,1,19,1,24.39,0,Semi-Furnished,4.9,11846867
4614,5,4,1,19,0,33.54,1,Unfurnished,4.5,36827204
2996,2,4,2,1,0,25.01,1,Semi-Furnished,3.0,23761749
1878,2,5,2,22,1,9.16,0,Furnished,3.4,16905027
2473,2,4,4,17,1,32.73,1,Unfurnished,4.7,21396937
1913,4,4,4,20,1,1.76,1,Semi-Furnished,2.9,19894952
1368,5,3,3,30,1,32.3,0,Semi-Furnished,4.3,15006143
2596,1,3,4,4,0,33.71,0,Unfurnished,3.9,18784785
1911,2,2,1,7,2,4.12,0,Semi-Furnished,3.9,17068620
1054,6,1,1,14,2,2.9,1,Semi-Furnished,4.1,14961315
3392,3,4,1,13,2,29.52,1,Semi-Furnished,3.4,28786929
4920,1,4,2,27,0,1.85,1,Semi-Furnished,4.1,36406498
692,1,1,4,9,1,28.36,0,Furnished,4.4,7566128
3001,1,3,4,5,0,13.0,0,Semi-Furnished,3.8,22508859
4926,5,3,2,19,2,1.75,0,Semi-Furnished,3.6,39437825
4812,2,1,1,3,2,22.86,0,Furnished,2.7,35484295
4893,3,1,2,2,1,10.5,0,Semi-Furnished,2.5,36410739
1988,4,3,3,30,0,6.14,1,Furnished,3.3,19367817
995,3,1,1,19,2,19.59,0,Semi-Furnished,2.6,9416573
2993,3,3,1,24,1,1.96,0,Unfurnished,4.9,24707172
2523,6,1,3,24,2,14.38,1,Semi-Furnished,2.5,22740561
2343,3,3,1,11,1,21.98,1,Unfurnished,4.9,20753055
1315,4,2,1,19,3,25.68,0,Unfurnished,4.2,14275713
4269,3,3,4,27,3,18.57,0,Furnished,2.8,32697673
3194,6,3,1,30,0,3.1,1,Semi-Furnished,3.1,29266675
3478,3,4,1,8,1,26.96,1,Unfurnished,4.9,28037416
1375,2,3,2,8,2,14.18,0,Unfurnished,2.5,13199526
1475,6,1,3,8,3,7.15,0,Furnished,2.6,16582032
3389,2,5,1,32,2,10.0,1,Unfurnished,4.7,28115336
3867,2,1,2,21,3,23.69,0,Unfurnished,3.7,27743032
1851,1,4,1,0,1,7.72,0,Furnished,2.7,17698552
4223,6,1,2,13,2,4.0,1,Furnished,4.5,36154858
4332,3,2,2,16,2,22.12,1,Furnished,3.5,32995185
2428,5,5,3,23,2,22.96,0,Furnished,3.6,23007972
762,5,5,2,8,3,16.13,1,Furnished,4.6,14259900
2829,5,4,4,9,2,18.17,1,Furnished,2.6,26767541
4032,4,5,1,17,1,29.28,1,Unfurnished,4.7,32924195
2718,2,3,4,8,3,12.51,1,Unfurnished,4.4,23602983
3485,2,4,4,12,3,30.36,0,Semi-Furnished,3.0,27660741
2745,2,2,3,33,1,30.7,1,Unfurnished,3.5,20108640
3998,6,5,4,3,3,18.41,0,Furnished,4.0,36456562
4729,4,5,3,30,0,1.57,1,Semi-Furnished,3.1,37350770
2131,3,4,1,30,2,32.36,1,Unfurnished,3.2,19409919
426,1,5,1,26,0,5.76,1,Furnished,3.8,8059081
492,6,5,3,24,3,18.92,1,Semi-Furnished,4.0,13643050
3064,2,2,2,23,3,23.86,1,Semi-Furnished,3.4,24069551
708,3,2,3,11,1,4.23,0,Unfurnished,4.9,9595408
451,5,4,3,20,2,26.51,0,Semi-Furnished,2.9,9795922
718,1,5,4,16,2,21.84,1,Furnished,3.3,9514815
2392,5,1,1,1,1,23.88,1,Semi-Furnished,4.4,21542062
4676,3,4,1,27,3,6.23,0,Furnished,4.1,37475609
4291,3,2,1,13,1,10.24,1,Semi-Furnished,2.8,33508485
4356,5,1,3,8,1,11.29,1,Semi-Furnished,3.2,35350182
3092,6,5,3,3,0,6.11,0,Furnished,3.7,29600169
3418,1,4,1,4,1,20.24,0,Furnished,3.6,26220524
2424,5,4,3,12,0,3.6,0,Semi-Furnished,3.5,23154471
4831,5,2,1,20,1,9.72,0,Furnished,2.5,37026033
1925,6,3,4,13,3,26.88,1,Semi-Furnished,3.1,21442148
1678,5,3,4,17,0,9.06,1,Semi-Furnished,3.0,18122751
913,1,3,3,8,3,7.61,0,Unfurnished,2.6,10047199
4737,4,4,2,25,2,5.81,0,Semi-Furnished,3.5,37714804
2133,1,2,1,26,3,21.98,0,Furnished,2.7,16647630
3770,6,2,4,20,1,16.44,0,Unfurnished,2.7,31374269
4321,5,3,2,29,0,8.48,1,Semi-Furnished,4.8,35546935
2900,2,1,4,9,2,7.93,0,Semi-Furnished,4.0,23588434
3864,2,3,1,31,1,34.62,1,Unfurnished,3.8,28439245
2659,3,4,1,5,0,3.27,1,Unfurnished,3.1,24670319
3059,4,1,4,25,3,26.28,0,Furnished,3.1,24983102
655,6,2,3,23,3,32.11,1,Unfurnished,3.3,10903387
1902,3,5,1,13,1,16.14,0,Semi-Furnished,2.7,17530899
2510,3,1,2,25,3,17.38,0,Furnished,4.2,21674837
806,2,2,2,6,3,30.0,1,Semi-Furnished,3.2,9671327
3249,1,1,3,1,2,1.49,1,Unfurnished,4.8,24944532
3576,3,3,4,28,2,7.45,0,Semi-Furnished,3.4,28271588
2260,3,1,1,19,1,25.27,1,Furnished,4.6,19487966
4754,4,1,1,8,0,18.48,1,Semi-Furnished,3.1,35531777
1122,2,1,3,30,0,33.89,1,Unfurnished,5.0,10627901
1682,1,4,1,20,1,8.19,1,Semi-Furnished,3.4,15306586
1013,4,4,1,34,3,31.15,1,Unfurnished,4.9,12982612
3731,1,3,2,28,0,35.0,1,Furnished,4.6,27625406
3516,1,5,2,17,0,1.04,0,Unfurnished,3.0,27108700
2378,3,4,4,29,2,10.81,1,Furnished,4.8,22633641
1212,4,5,2,12,3,34.36,0,Unfurnished,2.7,14984223
2186,3,4,4,10,0,31.55,1,Furnished,3.0,19719042
730,5,2,2,24,1,4.28,0,Semi-Furnished,3.9,12019343
2612,1,2,4,25,2,9.74,1,Furnished,4.7,21973465
1616,4,1,1,19,1,22.33,0,Furnished,3.5,15178592
4882,2,5,1,24,2,9.43,0,Semi-Furnished,2.9,37252878
3737,3,1,2,9,0,14.32,1,Furnished,2.6,28970591
2775,5,1,1,12,1,9.62,0,Furnished,4.4,24952640
1640,6,4,4,31,1,11.16,0,Semi-Furnished,4.2,18233643
719,5,4,3,34,0,12.6,0,Unfurnished,3.8,10643658
4894,5,1,3,24,2,18.86,0,Unfurnished,2.9,36432033
2314,3,4,1,23,1,27.51,1,Furnished,3.0,21240125
4600,2,2,1,28,1,19.72,1,Unfurnished,4.1,34463599
729,4,2,2,34,0,9.36,1,Furnished,5.0,10924107
1059,1,5,2,20,1,23.29,1,Semi-Furnished,2.8,10674515
4088,2,2,4,11,2,29.3,1,Furnished,4.9,31162308
3518,3,1,4,6,2,23.07,0,Unfurnished,4.8,27791042
2372,6,3,3,6,3,28.2,0,Semi-Furnished,4.7,23318666
2193,4,4,4,20,1,16.27,1,Semi-Furnished,3.8,21193218
3618,1,1,1,16,0,32.43,0,Furnished,3.7,25564479
4957,6,4,1,3,0,21.88,1,Unfurnished,2.7,40338755
2933,4,5,2,32,0,25.18,0,Furnished,2.7,23885601
2857,1,1,1,7,2,4.77,0,Semi-Furnished,3.0,21568666
3500,1,1,4,17,2,22.39,0,Semi-Furnished,3.7,25315005
4766,5,1,4,15,0,1.98,0,Furnished,3.7,36365531
3133,6,5,2,30,3,6.57,1,Unfurnished,3.3,29085223
4880,6,1,4,16,0,24.75,1,Furnished,4.3,39236588
4555,3,4,2,28,0,23.98,1,Semi-Furnished,2.7,33924839
619,2,3,1,16,1,17.87,1,Semi-Furnished,4.6,9860465
3218,5,1,2,25,3,23.36,1,Unfurnished,2.6,26722248
2306,5,5,4,9,1,28.87,1,Unfurnished,4.8,23661668
3011,4,5,4,14,2,29.36,1,Unfurnished,4.4,26858964
2993,6,1,3,30,0,31.24,1,Furnished,4.1,25964827
495,1,5,2,7,0,31.26,1,Semi-Furnished,2.9,6844653
1388,1,2,4,1,3,20.22,1,Furnished,3.3,13208028
1512,4,5,3,14,2,13.0,0,Furnished,3.7,17303564
2678,6,3,1,23,0,1.01,0,Unfurnished,4.4,25063873
645,3,2,1,27,3,32.66,1,Unfurnished,3.0,8567086
2558,1,4,1,5,2,7.71,1,Furnished,4.6,22348369
4729,5,2,1,2,3,29.32,0,Unfurnished,4.5,37259694
3749,5,3,1,15,2,9.52,1,Semi-Furnished,4.0,31976920
3125,6,2,2,1,2,11.94,0,Semi-Furnished,4.2,27867548
4477,1,1,1,9,0,8.02,0,Semi-Furnished,3.0,30415881
3066,1,5,4,2,1,27.38,0,Semi-Furnished,3.2,24800388
3599,3,1,4,10,0,15.8,1,Semi-Furnished,4.2,28356925
3154,6,1,1,24,0,33.7,1,Unfurnished,2.6,26205689
1817,1,1,1,1,2,28.53,1,Furnished,3.7,14660238
1054,3,2,3,8,3,20.26,1,Unfurnished,3.7,12063157
2842,5,4,2,18,0,27.63,1,Furnished,3.3,25216209
510,3,5,4,29,2,29.64,1,Semi-Furnished,3.6,9253498
489,1,2,4,0,1,32.18,1,Unfurnished,4.9,6999424
1162,2,1,4,22,2,3.72,1,Unfurnished,4.7,12050905
3572,6,3,4,0,3,28.24,1,Furnished,3.1,31752828
2579,1,3,1,10,0,7.25,1,Unfurnished,4.9,21571854
2904,2,1,1,15,3,32.15,1,Unfurnished,3.9,22488942
1864,5,4,2,28,3,7.39,0,Furnished,2.7,19459556
497,6,5,3,6,1,6.85,0,Unfurnished,3.7,12327190
692,4,2,1,3,2,17.79,0,Semi-Furnished,3.5,10413074
2239,6,4,4,9,0,30.15,1,Semi-Furnished,4.9,22143604
2134,5,3,3,23,0,3.98,0,Unfurnished,4.2,20752644
3019,5,1,4,29,2,3.04,1,Unfurnished,4.5,26970215
2596,5,2,2,9,1,27.01,1,Unfurnished,4.2,22954553
3866,3,4,1,6,0,29.55,1,Furnished,3.5,31020083
2306,5,4,2,32,2,16.53,1,Unfurnished,2.9,20823249
2121,4,4,4,19,1,23.01,0,Unfurnished,3.7,18479155
4091,1,2,1,5,3,5.4,1,Semi-Furnished,3.4,31244964
2216,2,5,1,21,0,21.28,0,Furnished,2.7,19304159
652,6,2,1,15,3,1.37,0,Unfurnished,3.5,11539177
4627,6,1,1,15,0,11.26,1,Semi-Furnished,3.9,36896185
3919,5,2,2,33,1,1.73,1,Semi-Furnished,3.9,32785280
2307,2,4,1,22,2,10.23,1,Unfurnished,5.0,21485168
2310,5,5,3,2,1,1.77,1,Furnished,3.5,24978295
2921,3,5,1,21,1,32.98,0,Furnished,3.3,24786903
4249,2,1,4,27,1,31.02,0,Furnished,4.0,29864738
1458,5,1,2,18,1,7.99,0,Semi-Furnished,4.2,15150812
3938,5,3,3,20,3,32.18,1,Unfurnished,2.6,31770268
2722,4,3,4,32,3,31.46,1,Furnished,2.6,23146809
586,4,3,1,2,1,8.43,0,Furnished,3.1,10339511
1348,4,2,4,32,2,23.88,0,Unfurnished,3.0,12789180
2690,3,5,2,7,3,7.36,0,Semi-Furnished,4.7,24793408
4759,2,1,2,10,3,24.18,0,Unfurnished,4.8,34597688
609,3,3,1,27,2,3.16,1,Furnished,4.0,10085523
2493,1,1,3,27,3,30.22,1,Semi-Furnished,4.7,20203054
3938,5,3,2,28,0,29.05,1,Semi-Furnished,2.7,31434898
1963,5,2,2,19,2,6.84,0,Semi-Furnished,3.3,19717712
425,5,2,3,30,1,15.96,0,Furnished,3.2,8728651
574,4,4,1,16,1,9.64,0,Semi-Furnished,2.7,9363502
1734,5,1,4,13,1,5.19,0,Semi-Furnished,4.0,18103359
721,4,4,1,32,3,1.45,1,Semi-Furnished,3.9,12829130
4550,1,2,1,20,0,11.29,1,Unfurnished,3.7,32538843
4447,3,2,4,33,2,32.92,1,Furnished,4.8,33948405
3627,3,1,4,17,3,31.2,0,Unfurnished,3.8,27256918
2272,3,4,1,8,3,15.77,0,Semi-Furnished,3.9,20729107
2467,4,4,3,17,1,10.81,0,Unfurnished,2.5,21850181
732,6,4,4,4,0,11.46,1,Semi-Furnished,3.6,13595874
3391,6,1,2,11,2,25.02,0,Semi-Furnished,2.9,27527706
1310,2,1,1,1,0,10.04,0,Furnished,3.8,12328664
4896,6,1,2,1,3,29.08,1,Semi-Furnished,4.0,39132945
1349,2,5,2,20,2,13.2,0,Furnished,4.2,14615614
2475,1,2,4,15,3,3.29,1,Furnished,4.2,21319441
2914,2,5,3,34,0,5.14,0,Furnished,3.2,24072492
3731,1,5,2,19,3,27.21,0,Furnished,3.8,28681355
3429,5,2,1,33,0,27.21,0,Furnished,3.9,27304962
500,3,3,4,33,2,14.5,1,Unfurnished,4.6,9550040
2800,6,3,2,19,0,34.84,0,Furnished,3.3,24014708
3771,4,3,1,11,0,8.46,0,Unfurnished,2.9,29253438
2743,1,1,1,22,1,7.67,0,Unfurnished,4.2,19993852
752,6,1,1,32,1,18.92,1,Unfurnished,4.4,10744725
3355,4,4,2,6,3,19.88,0,Furnished,4.9,29418074
1418,4,4,3,3,1,15.26,1,Furnished,3.7,16905149
1579,3,5,2,14,1,20.59,1,Unfurnished,4.3,16478795
3936,5,4,3,10,2,31.38,0,Unfurnished,3.8,31164259
4050,5,1,3,4,1,16.81,1,Unfurnished,2.8,32590829
2902,2,5,4,13,1,34.87,1,Semi-Furnished,4.8,24248717
4219,6,4,4,8,1,33.24,0,Furnished,4.1,35030702
1379,5,4,3,31,1,25.0,1,Unfurnished,2.6,14262742
1376,3,3,2,20,3,24.95,0,Furnished,3.6,14614551
1771,6,1,3,24,2,25.67,0,Unfurnished,3.1,17270589
2680,4,5,3,17,0,30.29,0,Furnished,4.7,24066274
4976,1,2,3,10,0,29.22,0,Furnished,3.7,35129395
507,1,4,1,30,2,25.46,0,Unfurnished,3.7,6202989
1372,5,1,3,30,2,28.74,1,Semi-Furnished,3.3,15185295
2026,2,5,1,17,0,15.62,1,Furnished,2.6,19144881
1103,1,1,3,21,3,17.93,0,Unfurnished,3.2,9223150
1274,2,1,2,16,1,31.43,1,Furnished,3.9,11879963
4209,1,5,4,22,1,4.12,0,Furnished,3.3,31275937
2811,2,3,4,27,2,27.38,1,Furnished,2.6,22337980
2507,2,3,1,6,2,23.83,0,Furnished,4.5,21414095
3953,4,4,3,33,3,6.05,0,Semi-Furnished,3.9,32596713
1673,3,3,2,1,2,15.19,1,Unfurnished,3.0,15758809
959,1,4,1,1,1,25.76,0,Unfurnished,3.9,10209885
516,6,4,2,21,0,25.63,1,Furnished,4.2,13672234
3446,5,5,3,0,1,24.49,1,Unfurnished,4.1,29449162
443,3,1,4,33,3,6.3,0,Semi-Furnished,4.1,8174946
908,4,2,3,10,0,27.44,0,Semi-Furnished,2.9,10930033
3839,4,2,3,26,3,5.49,1,Semi-Furnished,2.6,31347462
4328,4,3,3,13,3,34.35,1,Unfurnished,2.9,34047904
1316,5,5,4,7,3,6.27,0,Furnished,3.8,18038854
3345,1,2,4,16,2,21.17,1,Unfurnished,3.9,25780439
1198,1,1,1,12,3,27.36,1,Furnished,4.2,12180906
2160,2,4,1,6,3,1.25,0,Semi-Furnished,3.6,19999121
2733,2,4,1,14,0,25.48,1,Furnished,4.9,22937691
3675,6,5,4,14,3,8.62,0,Semi-Furnished,3.6,33561474
1218,2,3,4,13,0,7.15,0,Furnished,3.8,13314729
2568,5,1,3,29,1,3.52,0,Unfurnished,3.9,22789921
4135,3,3,3,13,3,7.5,1,Furnished,4.1,33261184
3465,1,3,2,3,1,21.74,1,Furnished,2.5,27174985
3659,2,5,2,8,3,34.97,0,Semi-Furnished,3.8,29208015
1306,5,4,1,32,0,20.3,1,Unfurnished,4.5,15663730
4508,5,3,3,7,3,21.56,1,Unfurnished,3.2,35901495
1002,6,3,3,14,2,14.24,0,Furnished,3.4,14623971
4695,2,1,2,28,3,2.28,1,Unfurnished,3.7,34988349
3033,6,4,1,0,1,25.88,0,Furnished,3.4,27772397
2191,4,3,3,26,1,3.66,1,Semi-Furnished,2.9,20899473
3927,4,2,2,13,3,25.45,0,Semi-Furnished,4.1,31186713
4943,4,2,1,7,3,29.37,0,Unfurnished,4.9,36864621
2211,2,4,1,6,1,8.61,1,Unfurnished,3.5,19538732
4311,5,4,1,23,3,27.38,0,Furnished,3.7,35693251
1240,5,5,2,15,1,32.01,0,Furnished,2.7,14452037
3542,1,3,3,0,1,19.96,1,Semi-Furnished,3.4,26998985
2490,4,2,2,11,0,15.53,0,Unfurnished,3.8,21594151
1436,2,2,3,9,0,19.75,1,Unfurnished,3.1,12846157
1124,1,4,3,34,0,28.39,1,Unfurnished,4.9,11087722
1387,5,4,3,33,3,21.96,0,Unfurnished,2.6,15867981
1202,1,1,4,8,2,20.18,0,Unfurnished,4.7,10034116
2982,4,1,4,21,1,14.79,0,Semi-Furnished,4.0,23791685
4237,3,4,4,11,1,1.88,0,Unfurnished,3.4,32921749
926,4,1,1,31,3,6.0,0,Semi-Furnished,3.3,11303688
2065,4,4,3,16,2,18.41,0,Semi-Furnished,2.6,18968948
1538,2,4,1,1,3,22.96,1,Unfurnished,3.0,16204760
859,3,5,2,30,2,7.09,1,Unfurnished,3.7,11514257
2952,6,1,3,19,1,24.09,0,Semi-Furnished,4.6,25959226
4820,3,3,4,4,1,18.8,0,Semi-Furnished,4.5,37490732
3208,3,3,2,7,0,23.79,1,Furnished,3.9,25532622
3298,5,5,4,15,0,18.93,0,Semi-Furnished,3.2,27730100
3643,1,3,2,31,1,15.55,0,Semi-Furnished,3.5,26459690
4468,5,3,3,2,1,11.69,0,Unfurnished,2.5,35509212
2731,6,5,3,8,1,6.65,0,Furnished,4.4,27044406
4970,3,2,1,32,2,3.93,0,Furnished,4.7,37575201
4085,2,5,4,5,0,30.12,1,Semi-Furnished,2.9,31493042
1031,6,5,4,31,1,19.48,0,Semi-Furnished,4.6,14560746
2856,4,1,3,17,3,34.58,0,Unfurnished,4.2,21936273
1381,4,3,1,3,1,29.69,0,Furnished,4.9,15070326
4717,5,3,1,27,2,4.97,1,Furnished,3.1,37906506
1956,6,2,4,34,3,30.62,1,Unfurnished,4.4,19868120
2605,5,5,3,33,1,27.39,0,Semi-Furnished,4.0,23393675
4843,2,4,4,33,0,34.58,1,Unfurnished,4.9,34994616
4355,4,2,3,32,0,31.21,0,Unfurnished,4.2,32050735
1321,5,2,4,15,1,13.15,0,Furnished,3.7,14674193
804,1,3,3,16,1,22.82,0,Semi-Furnished,4.2,7618537
2020,5,3,1,22,0,22.67,0,Semi-Furnished,5.0,19514655
3352,5,3,1,10,2,33.0,0,Semi-Furnished,4.5,27884468
3518,3,3,4,33,1,6.88,0,Unfurnished,4.9,28185552
1994,1,2,1,24,1,16.0,1,Furnished,4.9,17404305
965,1,5,4,18,2,20.76,1,Furnished,4.5,11693481
3268,2,3,1,7,1,1.2,0,Semi-Furnished,3.0,26594015
1257,3,1,4,3,2,5.97,0,Semi-Furnished,4.5,13828133
1684,1,2,1,5,0,23.01,1,Unfurnished,2.7,13019990
984,3,4,3,23,2,17.06,0,Furnished,3.5,12960245
4727,3,4,1,19,1,9.79,1,Unfurnished,4.9,35572606
1645,4,5,3,2,3,7.44,1,Semi-Furnished,3.8,20095981
451,1,2,1,22,1,26.68,0,Semi-Furnished,3.8,5574774
2563,4,2,1,18,1,17.9,0,Semi-Furnished,4.3,21731989
937,5,2,3,0,2,10.81,0,Semi-Furnished,3.2,12531861
940,5,1,2,2,1,12.63,0,Semi-Furnished,2.6,11580209
1214,4,1,4,22,1,26.93,0,Unfurnished,3.0,11340973
1815,5,3,2,0,3,13.74,1,Furnished,4.5,20035834
3238,4,4,1,4,1,14.36,0,Unfurnished,3.4,27376718
2052,2,1,4,27,2,18.54,0,Unfurnished,2.8,16304780
3065,3,4,4,4,0,3.04,1,Unfurnished,4.1,27063776
4914,2,2,4,18,3,25.5,0,Semi-Furnished,3.8,35587559
4462,1,1,4,12,3,4.06,0,Semi-Furnished,3.6,32626528
2756,2,4,3,29,2,31.13,0,Semi-Furnished,3.1,22333285
4210,2,1,2,7,2,19.42,1,Semi-Furnished,4.4,31892939
1263,5,2,2,16,0,33.01,1,Semi-Furnished,3.9,14865078
585,6,2,3,24,3,14.68,0,Furnished,5.0,11524878
4756,6,2,2,11,1,34.44,1,Semi-Furnished,4.7,38090660
1951,4,3,1,28,3,21.73,1,Semi-Furnished,3.1,18254914
2607,1,4,4,0,1,5.2,0,Unfurnished,3.8,21668424
1161,6,3,1,1,3,20.13,0,Semi-Furnished,3.8,15317121
4719,5,5,1,33,2,2.78,1,Semi-Furnished,2.9,39475588
1679,1,5,2,32,1,15.96,0,Furnished,4.5,15930084
4675,3,1,3,0,3,23.89,1,Semi-Furnished,3.3,36464844
4094,4,1,3,9,3,5.58,0,Unfurnished,2.9,32136437
3681,5,1,1,17,0,6.58,1,Semi-Furnished,3.1,30080788
1936,2,3,4,21,3,26.92,1,Unfurnished,4.9,16922046
3564,3,2,1,30,1,10.25,0,Semi-Furnished,3.9,27838850
3170,2,1,4,1,3,30.04,1,Unfurnished,2.6,24814160
2363,6,1,4,22,0,21.88,0,Semi-Furnished,3.8,21869200
4245,1,5,1,2,0,19.59,1,Semi-Furnished,4.9,32918222
3835,3,2,1,23,1,14.43,0,Semi-Furnished,2.7,28945929
961,5,3,2,24,2,33.6,0,Furnished,3.5,13038549
2821,2,2,4,12,1,22.23,0,Furnished,3.5,22225589
2535,6,5,1,9,2,3.66,1,Semi-Furnished,2.9,26611554
2461,2,3,2,5,3,14.88,0,Unfurnished,3.6,21500159
2580,1,4,4,4,1,5.18,1,Semi-Furnished,2.8,21988711
2360,1,1,1,15,1,25.98,1,Furnished,4.2,17726058
4279,6,3,4,20,2,9.5,0,Furnished,4.8,37067064
