area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
2552,3,4,2,16,2,5.78,1,Unfurnished,3.0,22855554.309036233
4684,4,3,2,33,3,29.45,0,Unfurnished,2.5,35042784.8544811
1428,2,4,1,16,1,27.31,0,Semi-Furnished,3.8,13568960.371715851
3585,5,2,2,27,0,14.12,1,Furnished,4.2,30131426.121483214
4529,1,1,2,3,1,30.76,1,Semi-Furnished,4.3,32506681.495206915
3201,3,4,3,9,1,2.84,1,Semi-Furnished,2.6,27263872.806416895
4396,5,5,2,25,2,28.41,0,Furnished,2.8,35735765.73710425
3896,2,4,2,30,1,10.19,1,Semi-Furnished,4.1,30747770.049999066
968,6,1,3,32,2,7.97,1,Semi-Furnished,4.8,14037531.875151327
4512,1,2,3,29,0,3.03,1,Furnished,4.6,33496293.776873007
3202,6,1,1,14,1,11.65,0,Semi-Furnished,2.6,26997716.256945677
2547,2,3,2,26,3,4.16,0,Furnished,4.4,22183185.164111607
2194,4,5,2,11,3,17.27,0,Semi-Furnished,4.1,21897275.78488526
2349,2,3,1,34,3,9.74,1,Furnished,3.8,20929785.74897982
1525,4,5,2,28,2,5.26,1,Furnished,2.7,17775197.014671467
3867,5,2,4,13,1,26.4,0,Unfurnished,3.8,30581747.07163201
3432,6,5,1,16,2,17.44,1,Furnished,4.4,32270807.96659922
2624,1,5,2,14,0,24.39,0,Furnished,4.1,21368748.529116705
4520,2,3,4,30,1,16.31,0,Semi-Furnished,2.7,32805092.242620833
679,4,2,2,0,1,4.14,0,Semi-Furnished,3.5,10510811.412426436
1297,2,1,4,34,0,12.59,1,Unfurnished,2.8,10984977.065578353
1376,5,4,1,14,2,23.29,1,Furnished,4.8,17583200.30868855
2491,5,4,3,16,3,22.99,1,Unfurnished,4.1,24116794.006456386
3288,4,5,2,9,1,29.61,1,Semi-Furnished,4.7,28904575.419742104
1777,1,1,3,4,0,25.87,0,Furnished,4.6,14253415.031794019
1310,2,5,3,3,0,10.77,1,Unfurnished,4.7,14692616.219129583
2685,4,3,3,5,2,23.88,1,Furnished,2.9,24237885.87159612
4830,5,2,4,18,2,24.04,1,Unfurnished,2.9,37445869.66200457
1297,5,4,3,19,3,32.77,1,Unfurnished,3.5,15653800.229963472
4147,1,5,3,14,2,21.53,0,Semi-Furnished,2.9,31161627.937017363
1099,5,4,1,10,1,34.56,0,Unfurnished,3.4,13188865.234013228
4039,2,4,3,10,3,29.4,1,Semi-Furnished,2.8,31507173.614449866
4379,1,5,3,18,2,32.82,1,Semi-Furnished,3.5,33055001.001651656
528,3,5,1,30,3,26.74,0,Furnished,3.1,9351450.940086111
4401,4,4,3,22,3,18.26,0,Semi-Furnished,2.9,34942568.81390684
575,2,4,1,14,1,12.33,1,Furnished,3.1,9431246.169819297
1134,5,2,4,12,1,12.28,1,Unfurnished,4.4,14341725.729225622
4003,3,2,1,10,2,29.65,0,Semi-Furnished,2.7,30025750.210235067
792,3,4,4,25,1,18.41,1,Unfurnished,3.8,10704670.622320067
4202,6,5,2,19,2,1.69,0,Unfurnished,3.9,36232543.32135281
3501,3,4,4,8,1,12.09,1,Furnished,4.9,30127147.146483485
3312,5,1,2,28,2,10.92,0,Furnished,4.6,28018519.05653111
3185,2,1,1,2,3,8.13,0,Unfurnished,4.2,25006264.549067467
2253,4,2,2,8,1,4.02,1,Semi-Furnished,3.0,21039663.282828413
4638,4,2,3,7,3,20.56,1,Furnished,3.1,36889111.56856008
1079,1,3,1,17,2,21.31,0,Furnished,4.1,10970304.294643885
2310,6,5,4,33,2,1.42,1,Furnished,2.5,24426355.950246844
4408,1,3,2,14,1,29.03,1,Semi-Furnished,2.7,31875448.224079087
2465,3,2,4,10,3,9.65,0,Semi-Furnished,4.3,21759817.063530795
4146,3,1,4,33,3,30.24,0,Furnished,4.4,31160540.457418088
1072,1,4,2,3,0,7.34,0,Semi-Furnished,2.8,10880285.200863693
2375,6,3,1,29,3,30.25,0,Unfurnished,2.7,21790246.683706455
2102,1,1,3,34,2,13.1,0,Furnished,3.1,16111127.591418121
4493,5,1,4,26,2,3.27,0,Unfurnished,3.0,34717356.860737965
3792,2,3,2,19,1,14.36,0,Unfurnished,3.7,28475047.377150156
2892,5,5,1,19,0,3.29,1,Semi-Furnished,4.2,27424432.196009375
4667,6,5,4,3,1,24.5,1,Unfurnished,4.2,39273695.60458817
2298,2,3,4,22,3,11.13,0,Furnished,4.0,20231203.870210767
4779,1,3,1,25,3,5.44,0,Semi-Furnished,4.4,35520484.134691335
531,2,1,2,24,1,31.5,0,Semi-Furnished,3.9,5904663.127771243
4093,5,4,4,11,2,4.25,0,Unfurnished,3.6,34203830.03120668
3555,5,4,4,11,3,5.95,0,Unfurnished,3.4,30860132.940179568
1974,1,2,1,31,3,26.4,0,Furnished,2.8,15509675.660504803
2952,6,4,2,24,1,27.38,0,Furnished,3.1,26537662.409791134
442,3,1,3,16,0,29.84,0,Semi-Furnished,2.8,5661130.594875727
2261,2,2,3,16,0,33.02,0,Furnished,3.3,17595907.954878584
2468,3,4,1,25,2,19.28,1,Furnished,3.7,22517757.196935415
910,1,1,4,31,1,32.9,1,Unfurnished,2.9,7277579.069714416
3976,2,5,4,20,3,2.74,1,Semi-Furnished,3.7,32760218.715428546
1032,2,3,1,24,1,10.28,1,Semi-Furnished,3.6,11583893.578401534
1973,3,4,3,18,1,19.31,0,Semi-Furnished,3.6,18099988.23932467
1316,3,3,3,0,0,10.4,1,Unfurnished,4.0,14343785.764107522
3628,1,5,1,13,3,30.77,0,Semi-Furnished,4.1,28224018.293798015
2023,3,5,4,34,3,3.91,1,Furnished,3.0,20529308.462192614
4237,5,3,4,3,3,10.92,1,Semi-Furnished,3.4,35849042.009401396
3271,6,1,2,20,0,31.65,1,Unfurnished,4.8,27417097.738474756
608,5,4,3,26,3,15.27,0,Furnished,4.3,12008144.182569843
4900,5,2,2,16,3,26.74,1,Unfurnished,4.2,38661033.471735805
586,1,1,4,27,0,31.75,0,Semi-Furnished,4.5,5312415.256884333
2764,6,3,2,0,2,8.55,1,Unfurnished,2.7,26316582.229663692
4372,3,2,1,26,1,4.38,1,Furnished,4.5,34473310.563425876
2933,2,2,1,24,0,14.49,0,Furnished,4.3,22892368.657377075
4643,6,2,1,3,3,26.87,1,Furnished,4.4,38893739.960528255
3328,2,3,1,28,0,20.71,1,Semi-Furnished,2.6,25292434.542655833
4197,3,5,1,9,0,7.49,1,Furnished,4.9,35009258.4582535
4805,4,2,3,33,1,28.41,0,Unfurnished,3.9,35325973.51790058
864,4,4,3,19,3,5.96,0,Unfurnished,3.4,12364998.86884223
1554,1,1,2,12,0,12.7,1,Semi-Furnished,4.1,13280412.451536704
1902,6,3,2,2,0,20.47,1,Semi-Furnished,4.3,20580706.752084047
4823,5,3,2,6,3,27.42,1,Furnished,4.6,39744126.422598094
4425,6,2,1,12,1,6.58,0,Semi-Furnished,4.9,36613734.77328468
2917,1,4,4,22,3,33.41,1,Semi-Furnished,3.5,23226406.415269524
3020,1,3,3,26,0,32.59,0,Unfurnished,3.6,21414202.07295885
1270,3,2,2,8,0,32.05,1,Furnished,4.6,13413780.368865617
2128,2,2,2,31,3,34.01,0,Furnished,4.4,17646288.324901544
4297,4,4,2,9,2,12.49,1,Semi-Furnished,4.4,35820827.46866547
1364,4,4,3,32,2,34.17,1,Unfurnished,4.8,15117206.415070519
3860,6,4,3,26,3,29.69,1,Furnished,4.6,34188994.23763528
4492,4,1,2,32,3,17.5,0,Furnished,3.7,34464244.82493019
1218,5,2,4,9,1,24.19,1,Unfurnished,3.6,14173372.41215942
3783,2,2,1,32,1,5.48,0,Semi-Furnished,3.7,28290354.63676612
1849,5,5,4,4,1,29.45,0,Furnished,2.5,19257818.09455277
2189,5,1,1,16,3,18.92,1,Semi-Furnished,4.2,21205322.818866305
1573,2,2,2,19,0,22.08,0,Furnished,3.7,13641393.243762933
4930,3,3,3,33,2,26.23,0,Unfurnished,4.0,36263776.055451326
3000,6,3,1,0,1,8.09,1,Furnished,3.8,28701298.068924762
3154,6,1,1,24,0,33.7,1,Unfurnished,2.6,25599029.48129124
2775,1,2,3,4,3,13.82,1,Furnished,4.5,23275944.47516745
4477,5,4,3,29,1,13.37,1,Furnished,2.7,36613680.461323634
4591,4,1,1,21,3,17.08,0,Unfurnished,4.2,34908213.7072449
1586,1,4,2,24,1,12.85,1,Furnished,4.2,15361367.905956216
2225,5,1,3,28,2,33.83,0,Semi-Furnished,2.6,18908544.453942694
3927,3,5,1,14,2,24.51,0,Unfurnished,4.6,31539138.788914576
2814,2,1,2,23,0,10.07,0,Semi-Furnished,4.8,21676059.726031862
2794,2,2,2,6,0,10.48,0,Semi-Furnished,4.7,22424796.184709564
822,4,3,3,14,0,25.78,1,Semi-Furnished,3.6,11162900.54642487
1963,2,1,1,16,1,20.67,1,Furnished,3.2,16605404.215493824
4575,5,5,1,22,0,7.59,1,Furnished,4.7,38655009.49689843
4187,6,3,4,33,2,2.58,1,Furnished,2.7,35655667.9478841
4429,6,5,3,24,2,6.69,0,Unfurnished,3.4,37183143.92458558
925,1,1,1,26,1,5.28,1,Semi-Furnished,3.6,9231252.681809211
3487,3,4,2,18,0,18.56,0,Furnished,4.5,28368423.674289405
2496,6,4,4,4,2,5.7,0,Unfurnished,2.8,24429826.256163705
1858,2,1,2,1,2,26.53,1,Unfurnished,4.4,16154157.808252603
1095,2,5,4,26,0,6.98,1,Unfurnished,4.1,12621008.826853296
4617,6,4,3,34,0,26.27,1,Semi-Furnished,4.0,37561691.847686425
3446,6,1,4,11,3,9.56,0,Unfurnished,3.5,29346008.945694182
4824,1,3,1,25,3,24.01,0,Semi-Furnished,4.4,35075756.46445557
1712,1,4,4,3,0,17.41,1,Furnished,4.3,16274512.399545006
3867,3,4,1,27,1,19.63,0,Furnished,3.4,30428729.782312542
3105,4,4,4,6,2,6.58,0,Semi-Furnished,2.5,26932649.61295277
4769,6,5,1,3,2,24.9,0,Semi-Furnished,4.8,40115708.13762112
2099,5,1,4,16,2,26.78,1,Semi-Furnished,3.8,19849631.345046245
2882,6,4,3,18,3,2.24,1,Semi-Furnished,3.1,28189240.31241881
3616,2,5,2,3,3,19.16,1,Furnished,3.5,30463835.007977866
633,4,2,2,8,2,30.93,1,Furnished,2.9,10044205.680524895
3200,2,3,4,5,2,7.8,0,Furnished,4.0,26359113.180532385
3068,3,2,3,16,0,9.98,0,Furnished,4.7,25113630.894475766
3676,3,3,1,24,0,17.08,0,Unfurnished,4.5,28305930.326248683
2307,5,3,3,4,1,8.92,0,Unfurnished,3.9,21907766.838473573
3625,5,2,2,8,1,23.45,0,Unfurnished,3.0,28935632.28210569
3238,5,3,3,19,2,6.02,0,Semi-Furnished,3.8,28305139.13984157
3772,2,3,4,16,3,23.26,1,Semi-Furnished,4.2,29917741.524624337
1467,1,2,2,29,1,17.66,0,Unfurnished,3.7,11675565.783049375
1215,4,1,2,28,3,31.02,1,Furnished,2.7,13032103.130174933
2587,5,3,1,19,2,17.81,0,Unfurnished,3.4,23093263.271505248
1446,3,5,2,1,1,8.59,0,Furnished,3.6,16376517.238983769
1665,4,4,3,31,1,11.23,0,Furnished,4.0,17389819.61612291
1563,1,4,2,4,2,7.84,1,Furnished,4.5,16339574.124701902
639,4,2,4,13,3,25.35,0,Unfurnished,4.2,9601099.248821387
430,3,1,1,21,0,19.45,1,Unfurnished,3.0,6290909.948616661
1710,3,4,3,24,3,9.12,1,Semi-Furnished,2.7,17581407.521266785
537,6,3,4,18,0,26.5,0,Unfurnished,3.4,9653268.92245235
1940,4,2,2,23,3,29.44,0,Semi-Furnished,2.9,17476441.479737997
4645,3,1,3,8,0,14.68,1,Semi-Furnished,3.3,34678225.04978372
3904,5,2,3,5,3,24.63,1,Furnished,4.5,33366642.409478195
2771,2,2,1,8,2,24.76,1,Unfurnished,3.9,22282260.79362327
3441,3,1,2,18,3,14.76,0,Unfurnished,3.1,26363749.51372329
857,4,5,2,19,0,13.02,0,Unfurnished,4.6,12118330.334062068
4045,4,5,1,10,2,28.37,1,Furnished,4.9,34568503.065153345
1358,6,3,3,5,3,4.29,0,Furnished,4.3,18154198.54368264
1593,4,1,3,22,2,13.55,1,Semi-Furnished,3.3,15932695.836204626
2216,3,3,4,19,0,33.13,1,Semi-Furnished,3.7,19041032.44023183
4144,4,5,2,20,1,24.79,0,Semi-Furnished,3.1,33045479.713031314
1161,6,3,1,1,3,20.13,0,Semi-Furnished,3.8,15807161.35515634
3100,5,2,2,15,2,2.43,0,Unfurnished,2.5,26280681.132294707
4396,5,3,2,4,3,15.34,0,Unfurnished,3.0,35471150.716277614
2570,1,4,2,13,0,8.35,0,Unfurnished,4.3,20562903.526019853
3140,3,1,3,31,3,32.13,0,Unfurnished,4.0,23744290.25247803
482,2,5,1,31,0,8.64,0,Semi-Furnished,2.8,7583887.924092818
707,3,3,2,7,0,7.36,1,Semi-Furnished,3.9,10642441.65130379
3538,3,2,4,23,0,16.74,1,Semi-Furnished,4.4,27958220.581960827
848,1,1,4,22,2,23.06,0,Semi-Furnished,3.6,7729379.77488837
1092,5,1,2,2,2,34.9,1,Unfurnished,2.7,12548472.855866037
557,5,3,1,33,1,4.37,0,Furnished,4.8,11028833.70876451
2532,6,2,4,26,3,1.08,1,Furnished,2.6,24896407.238855924
1052,6,5,4,13,1,20.79,0,Furnished,3.6,15431626.564863719
1556,3,4,1,24,2,6.79,0,Unfurnished,3.7,15719439.2486157
4182,6,5,2,5,3,26.26,1,Furnished,3.7,37096863.37304325
3350,6,3,4,8,2,34.41,1,Semi-Furnished,3.9,29725426.512196034
1817,6,5,3,6,0,7.66,0,Furnished,2.9,20525105.013103012
1967,4,4,2,20,3,22.04,1,Furnished,2.8,20023667.721438844
3208,3,5,4,7,0,1.23,1,Semi-Furnished,4.9,28539984.72153976
1052,3,1,2,29,3,34.88,0,Furnished,2.5,10215276.66006034
3867,4,1,4,16,2,30.56,1,Semi-Furnished,4.4,30626300.28122354
1584,3,5,4,18,2,10.39,0,Semi-Furnished,4.3,17005291.0688017
3337,6,2,1,1,0,3.14,0,Unfurnished,4.5,29147018.432405036
3488,4,1,3,28,1,30.11,0,Furnished,2.6,26503941.947879486
1078,6,4,4,30,0,24.41,0,Unfurnished,3.0,13288716.154680211
1785,6,2,2,18,0,33.88,1,Furnished,3.5,18401987.43252706
2815,4,4,4,19,1,32.25,1,Unfurnished,4.6,24575632.978909235
3590,2,3,4,20,1,33.53,1,Unfurnished,4.7,27470452.714016862
4451,3,3,1,20,1,11.37,0,Unfurnished,3.8,33692840.937555246
1476,4,5,4,29,3,23.76,0,Furnished,3.2,16497988.187219806
4699,5,3,4,5,0,2.85,0,Unfurnished,4.6,37647318.28246796
945,1,5,3,27,3,8.13,0,Unfurnished,4.5,11133952.068090763
1863,3,1,4,33,2,10.06,1,Unfurnished,4.4,16826705.764119994
2131,4,5,4,29,2,23.07,0,Unfurnished,3.1,19747504.05573866
2497,2,2,2,23,3,16.57,1,Unfurnished,4.1,20823500.676886592
1879,4,1,4,5,1,20.67,1,Semi-Furnished,3.4,17682105.036168225
851,5,1,2,10,3,21.2,0,Semi-Furnished,2.6,11238884.531899262
2453,3,2,4,31,0,12.55,1,Semi-Furnished,3.8,20630736.884792145
2202,5,5,4,6,1,1.94,1,Unfurnished,3.2,22873320.497978646
4939,4,5,3,3,2,13.25,1,Furnished,3.6,40640592.925418496
4476,4,3,3,28,1,13.49,0,Furnished,3.5,34945194.34557647
1822,4,1,3,26,0,19.01,0,Unfurnished,2.7,15212975.727058461
1650,1,5,3,19,0,27.48,0,Semi-Furnished,4.3,14526863.481922738
3965,6,3,3,14,0,8.24,1,Semi-Furnished,4.5,34247242.53112853
713,4,1,1,29,0,1.42,0,Unfurnished,4.8,9462016.59926037
1715,6,2,1,15,0,34.53,0,Furnished,4.5,17697881.185663305
3745,4,3,1,26,2,33.5,1,Unfurnished,4.8,30269538.953084834
3119,5,2,4,0,1,9.0,0,Unfurnished,3.3,26543894.869268462
2456,3,5,3,6,1,20.31,1,Unfurnished,3.9,22469074.096355435
1079,1,3,3,2,3,12.95,0,Furnished,4.4,12103490.00884425
1929,2,1,4,26,1,12.19,1,Unfurnished,2.6,15532417.120560652
1738,4,4,4,22,2,6.14,1,Furnished,3.7,19173521.573654767
1585,4,2,1,4,0,11.97,0,Unfurnished,3.8,15451577.794669341
2472,1,4,4,29,0,22.79,0,Unfurnished,3.0,18428216.322025713
4173,2,4,4,29,1,2.2,0,Furnished,3.0,32097372.801513266
2196,4,5,2,4,0,1.29,1,Unfurnished,3.7,22008129.876528345
3087,5,5,2,8,3,22.67,1,Semi-Furnished,3.8,28943046.597703706
1012,2,5,4,32,3,3.43,1,Furnished,3.2,13306348.964216439
2409,5,2,2,17,2,2.8,0,Furnished,5.0,23413018.203198124
3667,6,2,4,32,2,5.75,1,Furnished,3.8,32111625.443333436
4004,6,1,4,6,1,34.99,1,Unfurnished,3.4,32148469.184909776
2252,1,1,2,0,2,21.46,1,Unfurnished,4.8,18298514.585116792
1382,1,2,3,10,0,27.45,1,Semi-Furnished,3.8,12010166.628531225
4584,2,3,4,20,1,3.69,0,Furnished,3.7,34715557.79739817
4018,2,2,2,2,3,8.87,1,Unfurnished,3.8,31430253.573864095
1634,4,4,1,1,3,7.65,1,Furnished,4.9,19749703.109805107
2720,3,3,1,23,0,22.3,0,Unfurnished,4.7,21990633.426770613
1372,5,1,2,2,1,27.38,1,Unfurnished,2.9,14446464.945900694
4008,5,1,4,0,3,27.79,0,Furnished,3.2,32329197.805783205
2796,6,4,2,2,3,34.81,1,Furnished,3.1,27086451.63661579
430,1,3,1,29,2,26.73,0,Semi-Furnished,2.9,5413270.769656964
897,1,4,2,18,2,29.54,1,Furnished,3.6,10435228.880062576
3210,6,2,3,0,2,18.21,0,Semi-Furnished,4.2,28583162.46632793
1349,2,5,2,20,2,13.2,0,Furnished,4.2,14814991.285796223
4214,4,4,3,33,3,25.55,0,Unfurnished,2.7,32723926.887548417
2397,1,4,1,6,3,30.02,1,Furnished,3.8,20849828.377636895
1754,6,3,1,34,1,8.67,1,Semi-Furnished,4.3,19571319.147049237
3728,4,4,3,16,1,17.2,0,Semi-Furnished,2.7,30084789.932401206
3317,5,5,1,28,0,9.45,1,Furnished,4.1,30014009.593026586
2284,1,5,4,10,2,5.77,0,Unfurnished,4.4,20023664.935112145
4574,4,3,4,7,0,13.71,1,Semi-Furnished,4.6,36602194.18218494
1156,5,3,4,34,3,31.97,0,Unfurnished,3.2,13068907.400701225
1187,5,4,2,24,3,30.79,1,Furnished,3.4,15545565.326582305
2363,1,2,1,3,2,9.89,0,Semi-Furnished,3.3,18964727.197920933
2361,3,3,3,19,0,25.53,1,Furnished,3.4,20507074.081006378
1518,6,3,2,30,2,24.11,1,Unfurnished,4.9,17710735.756335724
3881,6,2,1,10,3,1.72,1,Unfurnished,3.7,33788003.795515396
1875,6,4,4,18,3,18.27,1,Unfurnished,3.8,20932533.825493474
3842,4,5,3,15,2,5.96,1,Unfurnished,3.3,32680207.202727687
1643,1,2,3,11,0,16.09,0,Unfurnished,3.0,12762600.197898032
1897,1,3,1,32,2,15.7,1,Semi-Furnished,4.7,16721381.321129274
510,4,2,1,11,1,9.87,1,Semi-Furnished,3.4,9562171.315623611
4537,1,3,4,23,0,32.43,0,Unfurnished,4.9,31872675.11807478
4983,5,1,4,23,2,24.63,1,Semi-Furnished,3.5,38380457.30166238
1457,6,4,2,16,2,20.88,0,Semi-Furnished,3.5,17401122.732121434
3154,5,1,3,33,3,32.44,0,Semi-Furnished,3.2,25412050.63548464
4478,2,1,1,33,3,18.91,0,Furnished,3.0,32409636.116120733
2665,4,3,3,10,2,24.39,1,Semi-Furnished,4.7,24334383.1345891
2052,4,3,2,28,3,17.13,1,Furnished,3.4,20304144.109638408
4783,1,4,1,23,3,16.66,1,Semi-Furnished,3.4,35953300.31662922
3120,4,1,1,8,2,29.2,0,Semi-Furnished,2.9,24736057.821014095
1755,3,4,3,17,1,1.24,1,Semi-Furnished,4.3,18401526.034341674
1437,2,5,4,18,2,20.92,1,Semi-Furnished,4.7,15686203.728420798
3781,4,1,3,4,2,18.85,0,Furnished,4.8,30641033.105448626
1457,5,4,1,12,2,13.51,1,Furnished,4.3,18350128.016923927
3960,2,4,4,3,2,29.9,0,Semi-Furnished,3.9,30592468.683967065
1641,1,5,1,20,2,29.57,0,Unfurnished,4.1,14525899.12054846
1270,5,5,1,15,1,6.55,0,Semi-Furnished,3.6,16219578.742450455
4311,3,4,3,13,1,32.07,0,Furnished,2.6,32859356.838229537
2004,4,3,3,12,1,27.7,0,Semi-Furnished,4.2,18660403.45213172
2373,5,4,4,28,2,15.27,0,Semi-Furnished,4.6,22906187.779895797
870,4,2,3,12,2,22.81,0,Unfurnished,3.2,10531531.661561878
4984,6,1,4,3,3,23.45,1,Unfurnished,4.5,40088744.61807011
1466,3,4,4,32,2,2.58,0,Furnished,2.8,15435233.738035291
644,4,2,1,17,0,15.34,1,Unfurnished,4.4,9806594.62707091
4289,5,2,3,16,2,5.95,0,Unfurnished,3.1,34081223.52415627
2428,4,4,3,12,0,12.57,1,Furnished,3.9,23137511.4978997
3938,2,5,3,1,2,19.46,1,Semi-Furnished,4.5,32352066.075985797
2983,6,5,3,10,1,17.92,0,Furnished,3.3,28052405.06148947
1213,1,3,2,33,0,27.61,1,Unfurnished,3.4,10307565.762137257
3893,6,2,3,0,3,7.83,1,Unfurnished,3.9,33957811.73453638
2146,2,5,3,0,3,26.89,0,Furnished,4.5,20380028.067057744
1726,6,1,1,7,3,29.63,1,Semi-Furnished,3.5,18524323.37394014
1243,3,4,4,18,0,16.51,0,Unfurnished,3.2,12654092.80458795
4247,1,1,4,7,1,29.51,0,Furnished,3.2,29828319.68967298
1458,4,3,1,7,2,12.27,1,Semi-Furnished,3.6,16610537.330264274
4339,3,2,1,14,3,27.61,0,Unfurnished,4.6,32889260.06617525
3490,3,5,2,23,2,17.64,0,Semi-Furnished,3.5,28659222.283580944
1590,1,3,1,10,2,19.19,0,Semi-Furnished,2.9,13735776.72076567
2822,5,3,1,30,0,18.64,1,Furnished,2.5,24742536.05700582
2232,1,3,4,6,2,8.18,0,Semi-Furnished,4.3,19003540.73794956
3093,2,4,1,23,0,23.18,0,Unfurnished,4.0,23801026.73373467
4824,2,4,3,24,2,33.67,0,Semi-Furnished,2.6,35005987.3017889
1505,3,5,2,21,2,7.42,1,Unfurnished,3.2,16439400.609133128
2089,2,2,4,10,1,10.39,1,Unfurnished,3.4,17870905.46395092
697,5,5,1,8,2,11.91,0,Furnished,4.5,13459938.815214094
3207,5,5,2,11,2,24.56,1,Furnished,4.8,30010315.804070838
1595,3,4,2,12,3,30.93,1,Furnished,4.9,17489680.640772834
3547,5,5,3,15,1,28.42,1,Semi-Furnished,3.7,30886648.451531984
1664,4,5,1,2,3,29.71,1,Furnished,4.3,19306378.518993657
1934,6,1,4,29,0,17.54,0,Semi-Furnished,3.1,18039715.190485056
1894,4,5,1,14,0,10.79,0,Unfurnished,4.7,19113543.178326093
1262,1,4,3,26,3,28.12,1,Semi-Furnished,3.4,12538849.955772895
4286,1,5,1,21,3,29.73,0,Furnished,4.5,32837895.144331854
2635,5,4,4,10,1,17.92,0,Furnished,4.8,25083517.189525545
3309,5,1,3,18,2,28.54,0,Semi-Furnished,3.5,26776074.270403244
3267,1,4,1,12,2,25.44,1,Furnished,3.7,26193347.967945196
3352,2,1,2,17,0,22.87,0,Furnished,2.6,24284193.662680622
575,6,5,1,3,1,12.57,1,Unfurnished,3.8,12994406.174555136
540,1,2,4,20,1,4.52,0,Furnished,2.7,6699810.527383506
3101,4,4,4,12,2,23.43,1,Unfurnished,4.8,27342150.663169846
3404,4,3,1,27,0,29.04,0,Semi-Furnished,3.3,26666048.759279028
4741,2,1,4,22,1,23.78,1,Semi-Furnished,4.7,34638155.204041645
4661,5,2,3,22,3,15.0,0,Furnished,4.2,37418805.058657095
2948,3,4,4,4,3,27.01,1,Furnished,3.7,26165438.453422457
3951,5,4,2,12,3,31.13,0,Semi-Furnished,4.9,33358884.56363445
4630,1,1,3,17,1,16.79,0,Furnished,4.0,32885440.59894525
4757,5,1,4,11,3,28.69,1,Unfurnished,3.9,37161079.67955077
2376,4,4,4,32,0,20.41,0,Semi-Furnished,3.8,20900257.90816832
3007,2,3,1,9,1,16.09,1,Furnished,2.8,24594418.98370505
3257,2,4,2,4,2,17.6,0,Furnished,3.5,26668707.443454567
4952,6,2,2,9,1,32.95,0,Unfurnished,4.4,38515591.58795674
531,5,5,4,27,1,31.39,1,Semi-Furnished,4.6,11219512.307020314
1112,6,4,1,28,3,5.05,1,Unfurnished,4.1,16362949.22072846
449,6,1,1,14,1,7.56,1,Furnished,2.6,10306797.212477785
1771,3,4,2,3,2,29.23,0,Semi-Furnished,3.1,16876798.464756228
1637,5,5,1,13,1,30.52,1,Semi-Furnished,3.4,18321954.823072165
4119,4,3,2,8,2,19.79,0,Unfurnished,5.0,33085444.86424107
1823,2,5,4,5,2,22.43,0,Unfurnished,4.0,17136727.931079555
4508,5,3,3,7,3,21.56,1,Unfurnished,3.2,36652413.1168853
3308,4,2,4,26,3,6.35,1,Unfurnished,4.3,28106859.977088742
3812,6,2,1,4,0,31.65,0,Furnished,4.9,31880011.99831357
4921,6,5,4,18,0,34.01,1,Unfurnished,2.8,39308401.92878823
2339,1,1,1,31,2,4.16,0,Semi-Furnished,3.6,17940307.431291964
1557,5,5,2,18,3,1.61,1,Unfurnished,3.3,19027920.345000472
3253,6,3,1,1,2,23.94,1,Unfurnished,3.4,29136379.07876845
1503,3,5,2,20,0,24.01,0,Furnished,4.7,15787923.76728971
3507,3,2,1,34,1,23.74,0,Semi-Furnished,2.5,26045832.8342571
1729,2,1,1,32,0,8.06,0,Unfurnished,3.9,13763287.080951806
3139,5,4,2,29,0,5.04,0,Semi-Furnished,4.5,27625843.01085791
698,5,1,1,4,1,8.89,1,Unfurnished,3.7,11067117.283115512
897,1,2,2,34,1,5.98,0,Semi-Furnished,4.0,8780611.612965208
3341,4,5,2,16,3,5.55,0,Unfurnished,3.9,29255911.293074094
2324,5,1,3,12,2,28.93,0,Unfurnished,2.6,19800284.160721023
3614,4,4,2,30,0,24.37,1,Semi-Furnished,4.5,29815337.17911862
2121,4,4,4,19,1,23.01,0,Unfurnished,3.7,19377142.123585187
2113,4,2,4,5,2,16.01,0,Unfurnished,2.9,18938939.72552078
2121,5,2,1,29,2,14.83,1,Furnished,3.2,20739773.83314846
2842,6,5,3,14,1,8.17,1,Semi-Furnished,3.8,27975940.138423506
1474,6,3,2,2,1,29.53,1,Unfurnished,4.2,17345429.212459404
2890,4,1,1,24,2,2.33,0,Semi-Furnished,4.5,24535990.249569017
4553,2,3,2,4,1,12.5,0,Semi-Furnished,2.9,33913095.64158371
3814,1,5,1,29,1,29.49,1,Unfurnished,3.7,28660579.38355445
4281,5,2,1,14,0,15.43,0,Furnished,4.1,34197097.894139074
1437,1,3,4,20,2,21.33,1,Semi-Furnished,2.9,13098813.649951586
1976,4,3,3,10,0,13.59,0,Semi-Furnished,4.1,18750059.79964304
4963,3,3,2,22,2,8.68,1,Semi-Furnished,3.9,38466944.25753036
2172,1,4,1,18,1,2.96,0,Unfurnished,4.9,18601027.30027605
2719,5,5,3,24,2,21.24,0,Furnished,2.7,25107290.987317078
3518,3,1,4,6,2,23.07,0,Unfurnished,4.8,27216048.043693308
3292,4,3,4,27,0,18.65,1,Furnished,4.8,27985217.796656046
2607,6,3,4,21,2,10.37,1,Unfurnished,4.4,25364279.121206228
3487,3,2,2,20,1,6.0,1,Furnished,5.0,29009026.98130198
